ID,cc_cons,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,NetBanking_Flag,card_lim,emi_active,investment,cc_cons_old,dc_cons,cc_count,dc_count,debit_amount,credit_amount,max_credit_amount,debit_count,credit_count
6630,10165.0,0,0,53,1.0,19.8,2,0,306000,393.03,191371.5,9025.366666666667,4996.836666666666,63.333333333333336,12.0,38810.73333333333,34459.62,17678.0,29.0,4.666666666666667
3841,345271.0,0,1,42,2.0,8.8,5,1,564000,54.38,575445.65,10891.92,7663.0,21.0,27.666666666666668,82186.90666666666,58689.0,18644.666666666668,18.666666666666668,4.0
16301,86370.0,0,1,58,1.0,22.8,10,1,44000,4986.21,983240.66,12088.003333333334,3813.6666666666665,32.333333333333336,20.0,44115.48,74661.19666666667,22777.61666666667,34.666666666666664,42.333333333333336
19315,13879.0,0,0,66,1.0,13.8,6,1,845000,307719.34,33320.40006,4846.31,5252.403333333333,24.666666666666668,3.3333333333333335,50513.18333333333,58884.630000000005,15807.656666666668,26.666666666666668,4.0
416,302998.0,0,1,60,0.0,40.0,6,1,650000,3197.91,146709.4,15688.18,2627.1666666666665,61.333333333333336,2.6666666666666665,23550.89333333333,44419.02,47748.333333333336,46.333333333333336,5.333333333333333
7837,8362.0,0,1,62,1.0,29.4,7,1,352000,3917.78,172127.4,5951.7283333333335,5390.25,28.666666666666668,24.333333333333332,52236.66,13063.74,18856.333333333332,53.0,17.0
13210,92911.0,0,0,55,1.0,10.5,2,1,302000,2706.22,224398.42,11692.023333333333,2352.0,10.333333333333334,10.0,36283.28,33887.666666666664,8179.919999999999,20.0,2.3333333333333335
6026,13246.0,0,1,44,1.0,21.6,3,0,17000,3500.31,369343.95999999996,24703.850000000002,3253.9733333333334,37.333333333333336,30.0,40173.90333333333,70592.83333333333,17733.333333333332,72.33333333333333,2.3333333333333335
9147,10099.0,0,1,53,1.0,9.9,6,1,301000,7961.88,312147.26,11585.32,6866.776666666668,35.333333333333336,24.0,53726.176666666666,37798.456666666665,68524.0,36.333333333333336,6.0
18283,303326.0,1,1,40,1.0,12.0,10,1,447000,1077.08,210800.38,8999.593333333332,1577.426666666667,13.0,33.0,37618.44666666666,61665.833333333336,58968.333333333336,5.666666666666667,16.333333333333332
14520,4806.0,1,1,44,0.0,21.6,4,1,272000,1772.46,41973.0,6939.926666666666,6502.009999999999,45.0,15.0,107167.64000000001,84767.16666666667,62308.666666666664,32.666666666666664,3.3333333333333335
8869,4592.0,0,1,29,1.0,1.8,9,1,450000,4288.13,175462.44,10824.12,15255.279999999999,23.0,19.333333333333332,43725.31,24770.823333333334,68301.35333333333,34.0,25.0
2673,299845.0,1,0,32,2.0,4.800000000000001,2,1,74100,104.5,86993.17007000001,12095.663333333332,2567.773333333333,36.0,9.666666666666666,33300.776666666665,384892.4533333333,96963.66666666667,32.666666666666664,2.6666666666666665
15991,2816.0,0,1,32,1.0,8.4,10,0,579000,2437.43,1156466.3199999998,2818.5433333333335,16475.0,18.0,36.333333333333336,63135.28666666666,199748.63,49247.333333333336,24.0,6.0
5353,166939.0,0,1,60,1.0,24.0,5,1,120000,14102.45,398331.25,7373.87,4378.653333333333,10.0,34.0,57655.45333333333,43210.236666666664,29806.306666666667,33.0,11.666666666666666
12288,11609.0,0,1,60,1.0,8.0,9,1,193000,18649.33,816911.3500000001,6545.768333333333,3823.0,20.666666666666668,20.666666666666668,54912.579999999994,34818.0,36238.44,40.0,3.0
4348,238106.0,0,0,32,1.0,6.0,8,0,218000,2489.08,1076987.4,6862.026666666668,3785.2233333333334,16.333333333333332,2.0,91941.59000000001,65519.386666666665,73317.66666666667,90.0,12.666666666666666
16389,160.0,0,1,32,1.0,4.800000000000001,3,1,403000,1514.41,959102.15,15683.953333333331,2379.1366666666668,18.333333333333332,13.0,22354.913333333334,67531.33333333333,20366.666666666668,19.333333333333332,18.0
10145,11410.0,0,1,37,0.0,3.4000000000000004,6,1,98000,3356.76,88156.6,3577.39,8208.953333333333,14.666666666666666,16.0,78601.26,475861.99666666664,16951.79333333333,12.333333333333334,15.666666666666666
13250,16503.0,0,1,69,0.0,49.0,1,1,403000,1557.69,1429621.7,11283.785000000002,5921.53,4.666666666666667,6.666666666666667,35476.94666666666,115359.22333333333,48151.0,20.0,21.333333333333332
18388,5799.0,0,1,46,0.0,23.4,8,1,155000,11635.36,169125.5,6470.193333333334,20547.976666666666,32.666666666666664,24.333333333333332,46658.573333333334,52966.333333333336,23748.666666666668,11.333333333333334,5.0
13142,48649.0,0,1,33,1.0,11.7,4,1,410000,4418.76,145654.65,8303.666666666668,8369.643333333333,20.666666666666668,31.666666666666668,93892.88666666667,62063.79,28617.0,36.333333333333336,32.0
14512,1747.0,0,0,47,0.0,5.4,8,1,199999,10277.05,36114.43,16237.586666666668,1412.62,25.0,5.666666666666667,47405.276666666665,44541.333333333336,33759.0,29.666666666666668,15.333333333333334
5483,11967.0,0,1,34,0.0,14.0,4,0,329000,15217.78,381093.1,5383.416666666667,1271.9533333333331,33.333333333333336,6.666666666666667,211954.22666666665,32658.666666666668,40971.0,41.0,48.333333333333336
10502,11789.0,0,1,42,1.0,19.8,5,0,595000,4040.9,332754.16,6666.293333333332,44079.253333333334,50.666666666666664,9.666666666666666,37778.13333333333,41343.003333333334,40341.0,41.333333333333336,19.333333333333332
1478,11721.0,0,1,33,0.0,7.800000000000001,1,1,650000,4780.38,466717.05,14776.633333333333,12084.023333333333,39.0,2.3333333333333335,92354.15999999999,51823.073333333334,22078.666666666668,17.666666666666668,18.333333333333332
6166,11954.0,1,1,32,1.0,6.0,10,1,256000,4749.57,172945.9,22465.710000000003,2482.0033333333336,16.666666666666668,19.666666666666668,45291.69999999999,44585.12666666667,20846.0,24.0,19.666666666666668
16303,85224.0,0,1,35,1.0,7.5,8,1,326000,16436.11,352412.0,18072.553333333333,5149.613333333334,37.666666666666664,19.0,34873.943333333336,50979.0,32341.333333333332,44.666666666666664,36.0
15116,2770.0,0,1,60,1.0,20.0,5,1,130000,1496.55,87259.48,4327.166666666667,11995.5,48.666666666666664,22.666666666666668,48282.293333333335,209814.36000000002,51429.0,37.0,30.333333333333332
2076,8426.0,0,0,28,1.0,3.2,5,0,169000,9126.91,89850.15,73548.12666666666,2355.2033333333334,14.333333333333334,45.333333333333336,43983.0,28452.666666666668,27416.333333333332,70.66666666666667,33.333333333333336
1720,16838.0,0,1,64,1.0,44.0,5,1,408000,1081.94,257407.0,16413.003333333334,11194.830000000002,13.333333333333334,53.333333333333336,79049.43666666666,172005.49,45521.666666666664,19.0,33.0
11809,19842.0,0,1,60,0.0,20.0,1,1,59000,11391.81,190317.5,12340.796666666667,4020.3333333333335,17.666666666666668,34.333333333333336,69539.38666666666,50918.0,32741.666666666668,10.333333333333334,2.6666666666666665
19069,299446.0,0,1,30,0.0,7.0,10,1,160000,6943.72,1309725.7,15018.166666666666,9162.65,31.0,8.666666666666666,55728.506666666675,75768.38,30106.0,10.333333333333334,5.333333333333333
11861,345.0,1,1,30,1.0,3.0,3,1,358000,7315.32,907675.7,7894.78,2171.8933333333334,18.0,12.0,44544.793333333335,57264.0,25074.666666666668,47.333333333333336,5.333333333333333
5908,17448.0,0,1,60,0.0,24.0,1,1,378000,9378.21,1119873.0,12981.248333333335,4857.3133333333335,26.666666666666668,3.3333333333333335,47964.513333333336,62042.956666666665,85178.33333333333,34.666666666666664,9.333333333333334
9727,6203.0,0,1,33,1.0,3.9,2,1,358000,30863.57,427545.37,8373.586666666668,6931.666666666667,84.66666666666667,29.666666666666668,36767.90666666667,81299.53666666667,105468.66666666667,58.333333333333336,5.0
9461,20244.0,1,1,37,0.0,5.1000000000000005,9,0,480000,2742.86,44041.25,5322.5,7017.453333333334,18.666666666666668,14.333333333333334,46813.53,41430.0,29354.333333333332,61.333333333333336,9.0
10879,1818.0,0,1,69,1.0,34.300000000000004,2,0,595000,80960.37,285687.94999999995,11930.193333333335,20389.633333333335,9.666666666666666,45.333333333333336,66811.43666666666,96561.04333333333,90101.92333333334,66.0,3.3333333333333335
11770,1658.0,0,1,62,0.0,42.0,9,0,49999,1650.39,193886.2,26185.460000000003,6513.056666666666,19.333333333333332,1.6666666666666667,38638.1,48580.0,18329.666666666668,15.0,15.333333333333334
9538,235302.0,1,0,32,0.0,9.6,3,1,124000,21895.84,112779.9,9220.413333333334,5550.333333333333,17.333333333333332,4.333333333333333,114066.29,33476.333333333336,32938.333333333336,8.333333333333334,40.666666666666664
18776,5987.0,0,1,44,1.0,12.0,7,0,47000,69118.56,11282.82007,2685.48,8059.69,42.0,3.6666666666666665,48229.78333333333,119827.42666666668,40606.0,27.0,3.0
17048,7643.0,0,1,50,2.0,6.0,3,0,44000,19986.76,23733.0,29172.59,6452.493333333333,42.333333333333336,5.333333333333333,14544.906666666668,43161.333333333336,96453.33333333333,64.0,14.666666666666666
5964,9566.0,0,1,32,1.0,10.8,9,0,263000,6400.47,44528.85,17261.951666666664,1389.3333333333333,8.333333333333334,50.0,58741.67333333333,119443.0,68199.33333333333,20.333333333333332,33.333333333333336
12486,13191.0,0,1,37,1.0,6.800000000000001,10,1,390000,731.3,204384.0,10457.476666666667,2525.6566666666663,37.0,15.666666666666666,20739.343333333334,43016.0,28159.180000000004,35.666666666666664,22.333333333333332
2894,14479.0,0,0,35,0.0,15.0,1,0,581000,198.06,566056.7,40432.113333333335,2187.1633333333334,32.666666666666664,2.6666666666666665,86802.08333333333,80724.13333333333,26758.333333333332,46.333333333333336,15.666666666666666
7989,104136.0,0,1,32,1.0,8.4,7,1,125000,8367.27,3674645.6999999997,21084.21333333333,11414.213333333333,43.0,10.0,69364.21999999999,87636.33333333333,30318.333333333332,75.66666666666667,3.0
4429,11763.0,1,1,55,2.0,3.5,10,0,150000,11736.5,8244750.0,17584.711666666666,4134.553333333333,11.666666666666666,3.3333333333333335,86414.01333333332,106314.15999999999,45634.083333333336,44.666666666666664,5.0
19979,13215.0,0,1,61,1.0,24.6,7,0,453000,2035.44,2367955.0,4347.32,2467.6666666666665,24.666666666666668,20.666666666666668,150262.79333333333,95489.5,49457.763333333336,23.0,13.666666666666666
7474,5979.0,0,1,51,1.0,9.3,1,0,371000,3778.61,66388.5,6303.423333333333,17987.45,48.666666666666664,15.0,54571.006666666675,20349.666666666668,32640.0,69.33333333333333,7.333333333333333
18195,8600.0,0,1,49,1.0,5.800000000000001,5,0,378000,3484.7,67581.0,16493.170000000002,6354.676666666666,43.666666666666664,4.666666666666667,207264.55000000002,99004.66666666667,22309.666666666668,38.666666666666664,16.0
1414,12428.0,0,1,47,0.0,10.8,7,1,400000,4091.07,435300.0,9406.81,7779.883333333334,16.0,31.0,38789.72,60243.666666666664,64620.333333333336,62.333333333333336,7.0
14174,11885.0,0,0,32,1.0,9.6,7,0,125000,940.16,1305448.9,27412.34,14286.586666666664,11.0,3.3333333333333335,124384.59333333334,17322.333333333332,58208.01,31.666666666666668,16.0
9367,135563.0,1,1,32,1.0,12.0,8,1,147000,4768.81,196240.4,13632.32,4148.633333333333,183.0,1.6666666666666667,20668.73,54488.613333333335,16524.333333333332,69.0,3.3333333333333335
3878,13858.0,0,1,27,2.0,4.2,5,1,98000,927.28,154640.11,28808.25,2976.3333333333335,61.333333333333336,3.6666666666666665,44743.60333333333,54649.583333333336,58408.833333333336,55.0,2.6666666666666665
5675,19333.0,0,1,29,1.0,7.2,4,0,400000,3259.17,139539.35,7480.533333333333,7962.55,26.666666666666668,41.0,31735.350000000002,44696.166666666664,36584.666666666664,28.0,16.0
8549,38635.0,0,1,63,0.0,12.9,8,0,524000,103.94,176270.44012,53298.08666666667,13297.166666666666,7.0,19.333333333333332,32404.076666666664,75134.94,21847.623333333333,57.333333333333336,17.0
17369,10616.0,0,1,37,1.0,17.0,9,1,87000,1780.73,6716095.5,21697.218333333334,12908.466666666667,48.333333333333336,37.333333333333336,83370.80666666667,49961.09,25075.0,5.666666666666667,16.333333333333332
14845,15256.0,1,1,47,0.0,10.8,10,0,448000,5412.0,725051.11,13077.823333333334,4544.0,16.333333333333332,29.333333333333332,30143.51,111971.31,28794.666666666668,12.666666666666666,20.666666666666668
1678,130640.0,0,1,30,0.0,7.0,9,1,119000,5563.64,17389.0,11278.154999999999,6391.803333333333,55.0,7.0,29589.756666666668,91475.90666666666,38213.333333333336,10.333333333333334,5.0
13915,15115.0,0,1,53,1.0,13.2,10,1,370000,2966.28,20737.6,11159.238333333333,14568.213333333333,30.0,9.0,30471.339999999997,53094.333333333336,66316.0,65.33333333333333,8.0
956,10134.0,0,1,35,1.0,1.5,6,1,98000,2254.65,339171.4,1018.2800000000001,4981.666666666667,22.0,36.333333333333336,49314.62333333333,59434.583333333336,172362.0,47.666666666666664,9.0
2516,89704.0,0,1,66,0.0,46.0,6,1,555000,4388.67,296913.0,15180.596666666666,4332.666666666667,30.333333333333332,39.0,36333.14333333333,42250.333333333336,45283.0,32.0,2.3333333333333335
16292,129340.0,0,1,28,1.0,2.4000000000000004,1,1,352000,19726.26,322257.06977,4748.099999999999,5370.453333333334,49.666666666666664,14.0,36643.433333333334,103847.59999999999,37536.333333333336,18.0,37.666666666666664
6441,8266.0,0,1,33,0.0,5.2,4,1,59000,17277.64,419569.15,25886.61,2926.2566666666667,22.666666666666668,13.0,47459.65,60774.666666666664,28685.533333333336,48.333333333333336,19.333333333333332
13553,11298.0,0,1,35,0.0,15.0,5,1,150000,2437.43,474355.65,28317.190000000002,8962.436666666666,31.666666666666668,34.0,81343.20333333332,39698.666666666664,27248.656666666666,52.333333333333336,14.0
8142,20309.0,0,1,40,1.0,12.0,3,1,296000,7315.32,1820164.7200699998,23442.48833333333,13023.286666666667,15.333333333333334,24.0,25660.013333333336,64286.666666666664,45615.77,28.666666666666668,4.666666666666667
18145,39143.0,0,1,28,1.0,1.6,9,0,68250,20728.62,798745.2,7402.53,4762.47,23.333333333333332,3.3333333333333335,67638.56666666667,34508.333333333336,42843.666666666664,22.0,13.333333333333334
3637,19853.0,1,1,66,1.0,13.8,4,1,461000,4367.25,385041.0,16823.783333333333,8218.533333333335,40.666666666666664,27.333333333333332,60754.95333333333,84158.66666666667,76665.66666666667,87.33333333333333,6.666666666666667
2404,590.0,0,1,29,1.0,9.0,7,1,177000,6652.63,154609.75,19779.766666666666,8461.903333333334,4.0,20.0,61285.32,45093.166666666664,41426.666666666664,12.333333333333334,6.666666666666667
12077,15728.0,0,1,60,1.0,8.0,7,0,16000,441.96,163860.34,19768.466666666667,7721.666666666667,21.0,4.333333333333333,39678.926666666666,45372.72,100540.66666666667,52.333333333333336,40.666666666666664
2540,217540.0,0,1,60,1.0,20.0,4,1,28000,7594.47,147392.16999999998,13234.551666666666,1890.5533333333333,49.333333333333336,18.333333333333332,23559.656666666666,57107.75,26507.0,68.33333333333333,7.0
6144,15617.0,0,1,30,1.0,3.0,3,1,400000,220.56,481268.25,16383.99,3295.0033333333336,7.666666666666667,27.0,137339.65333333335,189173.66,71093.0,50.333333333333336,3.0
7841,8930.0,0,1,30,1.0,6.0,7,1,232000,2825.87,199077.5,13840.886666666667,2936.86,34.666666666666664,43.333333333333336,60914.950000000004,144487.46,65735.33333333333,36.0,14.666666666666666
19539,8521.0,0,1,35,1.0,6.0,8,0,125000,2035.44,60157.0,24995.47666666667,4725.176666666667,51.0,27.666666666666668,109123.21,278228.0966666667,10861.333333333334,39.0,4.0
17410,6756.0,0,1,47,0.0,27.0,1,0,395000,2755.87,315741.52006,13698.516666666665,13306.053333333335,33.666666666666664,21.666666666666668,40623.03666666667,30121.0,19868.666666666668,41.333333333333336,18.333333333333332
5373,16649.0,0,1,33,1.0,6.5,2,1,520000,4072.44,246050.1,36961.46666666667,11485.410000000002,35.666666666666664,6.666666666666667,61841.299999999996,41676.700000000004,59883.0,33.666666666666664,13.0
12926,15553.0,0,1,35,1.0,12.0,8,1,167000,6945.0,586348.9,4500.38,23174.929999999997,29.0,19.0,29302.179999999997,73465.73333333334,22528.0,49.0,4.0
17520,13006.0,0,1,53,1.0,19.8,4,1,375000,14626.99,71722.25,6484.516666666666,2500.0533333333333,2.3333333333333335,13.666666666666666,54447.89333333333,55900.03666666666,38090.0,61.333333333333336,12.666666666666666
16822,25000.0,0,1,30,0.0,5.0,10,1,49999,6697.19,92390.8,21714.233333333334,2837.0333333333333,53.333333333333336,42.666666666666664,46102.98,60416.07666666666,161212.66666666666,41.666666666666664,3.0
13584,16715.0,0,1,60,1.0,24.0,1,0,44000,5243.43,336942.36,22294.873333333333,2779.0933333333337,2.6666666666666665,48.0,39467.89,75726.48,46266.666666666664,62.333333333333336,23.0
16222,5004.0,0,1,47,2.0,8.1,9,1,338000,1494.18,264623.0,25115.960000000003,1953.8266666666666,33.333333333333336,34.333333333333336,69210.12333333334,62355.333333333336,19464.333333333332,51.666666666666664,6.333333333333333
340,84818.0,0,1,42,1.0,22.0,7,1,19000,9064.39,1095827.3199999998,6025.713333333333,6475.386666666666,36.0,40.333333333333336,122695.79666666668,104461.66666666667,40160.666666666664,74.0,9.333333333333334
12551,264203.0,0,1,27,1.0,5.6000000000000005,3,1,461000,1086.13,181612.4,11165.223333333333,3209.5066666666667,44.333333333333336,1.3333333333333333,47619.71333333334,36859.676666666666,11086.303333333335,19.333333333333332,3.0
14268,17438.0,0,1,30,1.0,10.0,3,1,505000,1170.49,7574701.87,26194.690000000002,1961.0266666666666,65.66666666666667,13.0,47268.513333333336,73150.22,34917.0,34.666666666666664,12.666666666666666
16688,183569.0,0,1,33,1.0,7.800000000000001,9,1,298000,10033.1,556715.15,18869.71,4317.626666666667,4.0,19.666666666666668,60184.14666666667,54712.293333333335,32516.0,45.0,9.0
18804,402270.0,0,1,34,1.0,1.4,9,1,25000,5512.03,591515.0,5293.651666666667,3780.5699999999997,33.333333333333336,34.0,142926.26,153585.66666666666,31779.333333333332,89.0,4.0
4362,17059.0,0,1,62,1.0,12.6,10,1,581000,5403.11,94081.45000000001,14252.306666666665,3566.9600000000005,48.333333333333336,11.0,85971.43333333333,43346.64,97114.66666666667,67.33333333333333,14.666666666666666
14612,20412.0,0,0,32,0.0,10.8,1,0,87000,592.5,335287.6,14071.296666666667,9540.333333333334,38.0,8.333333333333334,67432.48,76870.66666666667,16182.5,27.333333333333332,2.3333333333333335
11049,15875.0,0,1,33,2.0,1.3,6,1,507000,12780.44,136728.1,9504.166666666666,4130.546666666666,9.0,2.6666666666666665,78896.15333333334,42731.013333333336,39264.0,85.33333333333333,4.0
7296,293380.0,1,0,35,1.0,13.5,8,1,100000,1644.13,4195514.199999999,18640.608333333334,6106.966666666667,190.0,6.333333333333333,296459.2,140842.33333333334,43865.94,27.333333333333332,17.0
641,7234.0,1,1,42,1.0,17.6,3,1,586000,1380.49,671658.0,46909.793333333335,19476.163333333334,24.333333333333332,12.333333333333334,34399.993333333325,69681.0,27533.333333333332,22.666666666666668,20.333333333333332
12657,29202.0,0,1,31,1.0,8.8,2,1,67000,11519.16,202059.74,9770.043333333333,5716.110000000001,17.333333333333332,23.0,106476.04666666668,85478.71666666667,57787.0,19.666666666666668,1.6666666666666667
72,12520.0,1,1,58,1.0,11.4,7,1,225000,7449.8,15805433.23,7811.666666666667,7647.063333333334,29.333333333333332,25.666666666666668,58633.99,110944.58333333333,8404.0,19.333333333333332,4.333333333333333
9823,2290.0,0,1,37,1.0,11.9,3,1,290000,238.81,135666.97,7932.026666666668,3247.353333333334,181.66666666666666,20.666666666666668,51937.30333333334,25850.166666666668,28139.350000000002,64.66666666666667,29.0
14110,4996.0,1,1,39,2.0,13.3,9,1,448000,1538.92,286642.13,7864.343333333333,2066.486666666667,32.333333333333336,2.6666666666666665,29498.843333333334,9966.72,38267.666666666664,67.66666666666667,16.0
16820,16409.0,0,1,60,2.0,20.0,4,0,156000,1318.73,352965.0,10115.481666666667,12932.286666666667,39.333333333333336,2.0,36241.96,150585.66666666666,48936.666666666664,28.333333333333332,17.0
926,9348.0,0,0,42,1.0,6.6000000000000005,1,1,199999,8042.22,227516.8,6092.593333333333,2499.0,55.0,14.333333333333334,19257.600000000002,8951.72,62907.666666666664,69.66666666666667,4.333333333333333
19892,12621.0,0,1,40,1.0,20.0,8,0,293000,3181.79,522564.93,5585.333333333333,3308.3333333333335,193.33333333333334,9.666666666666666,55795.95999999999,80629.21999999999,95399.57,43.0,40.333333333333336
1878,20179.0,0,1,47,0.0,13.5,7,1,565000,2261.5,215950.0,22228.696666666667,25946.943333333333,61.0,40.666666666666664,102194.62333333334,64923.246666666666,13819.64,64.0,3.0
15051,43093.0,0,1,47,1.0,13.5,7,1,400000,2929.23,43432.75,15618.256666666668,3497.66,29.0,17.333333333333332,47045.98,41843.333333333336,48920.666666666664,27.0,16.0
16493,18492.0,0,1,37,1.0,1.7000000000000002,5,0,263000,2366.8,402008.3,6388.920000000001,12614.876666666665,8.666666666666666,36.0,70069.99666666666,99347.36,106955.29333333333,42.333333333333336,14.333333333333334
16843,4263.0,0,1,37,0.0,10.2,3,1,233000,2335.07,293821.1,8045.306666666667,2601.11,50.0,1.3333333333333333,125555.90999999999,49776.46,26125.333333333332,13.0,5.333333333333333
8548,293039.0,0,1,32,1.0,9.6,1,0,17000,2516.36,521462.93,6771.283333333333,3284.8433333333337,35.0,43.0,88024.53666666667,58300.71,35729.0,25.333333333333332,43.0
7315,128388.0,0,1,37,1.0,13.6,2,1,170000,2418.46,1554979.0,12587.516666666668,5546.37,16.0,11.333333333333334,96691.84999999999,122322.65999999999,61589.0,7.666666666666667,2.3333333333333335
3147,22905.0,0,1,66,0.0,27.6,10,1,27000,4014.99,1134256.1199999999,18535.426666666666,5147.483333333333,66.66666666666667,5.666666666666667,38973.556666666664,101604.66666666667,74869.0,54.0,4.333333333333333
19127,14006.0,1,0,33,1.0,5.2,9,1,581000,133.99,1626241.62012,8283.5,10836.653333333334,16.0,14.0,91516.65333333332,109843.96,61446.0,24.333333333333332,4.0
5299,6563.0,0,1,66,1.0,4.6000000000000005,8,1,255000,2500.85,198434.3,12392.351666666667,3670.6666666666665,25.333333333333332,18.0,28251.44333333333,208180.36666666667,31499.0,43.333333333333336,39.666666666666664
2718,15760.0,0,1,66,1.0,13.8,8,0,410000,1644.98,83903.2,27654.0,11529.916666666666,11.333333333333334,3.0,46227.61666666666,72350.0,19986.333333333332,56.666666666666664,12.0
15539,12485.0,0,1,60,0.0,16.0,6,1,351000,70.04,3450.200059999999,7872.183333333333,7266.866666666666,62.0,26.333333333333332,25672.053333333333,92656.0,23782.333333333332,12.666666666666666,16.666666666666668
16745,90496.0,0,1,29,1.0,8.1,7,0,49999,5087.88,774308.65,2329.6233333333334,5284.4766666666665,38.0,13.333333333333334,60418.136666666665,44436.840000000004,351840.3333333333,37.666666666666664,26.666666666666668
18060,12638.0,0,1,37,1.0,13.6,9,1,480000,1708.33,53777.4,14595.833333333336,3772.75,59.333333333333336,29.0,267520.3,139679.41666666666,18970.666666666668,43.0,22.0
6124,1071.0,1,1,30,0.0,1.0,2,0,58000,11085.42,124243.3,30047.38666666667,3438.6533333333336,5.666666666666667,16.333333333333332,80946.02666666667,63710.25,34473.333333333336,40.333333333333336,8.0
4216,293845.0,0,1,31,1.0,2.2,6,1,212500,586.3,109770.55,24082.833333333332,7759.0,6.333333333333333,2.3333333333333335,262279.61000000004,56722.416666666664,1116270.6666666667,65.66666666666667,6.666666666666667
5145,15874.0,0,1,40,1.0,6.0,1,1,448000,2594.89,229634.40000000002,6191.263333333333,21081.333333333332,44.333333333333336,33.666666666666664,62161.48,47815.5,12400.0,63.0,16.0
4954,13382.0,0,1,60,1.0,12.0,9,0,568000,447.46,302960.81,27301.589999999997,6503.496666666666,16.0,4.0,69596.83666666667,89735.39666666667,27230.003333333338,26.0,14.666666666666666
1474,19347.0,0,1,47,0.0,2.7,10,1,232000,11470.66,309971.16,12211.066666666666,12643.493333333332,55.333333333333336,24.666666666666668,66707.83666666667,75988.20333333332,29230.333333333332,37.333333333333336,18.333333333333332
5661,12596.0,1,1,32,1.0,3.6,1,1,232000,2072.75,333023.45,9150.42,6162.733333333334,19.666666666666668,6.0,33636.03666666667,74900.33333333333,16849.58,18.0,4.333333333333333
4500,4734.0,0,1,28,2.0,6.4,6,1,302000,6699.26,814398.3,8495.166666666666,9813.563333333334,36.0,21.0,32797.52333333334,108022.66666666667,20749.396666666667,49.666666666666664,24.666666666666668
1664,6909.0,0,1,60,2.0,12.0,3,0,581000,1953.73,1749489.64,15140.906666666668,2818.1633333333334,52.666666666666664,11.0,32100.263333333336,6487.93,95937.66666666667,12.333333333333334,32.0
770,8723.0,0,1,58,1.0,26.6,3,0,50900,2221.74,147062.0,14388.093333333332,4581.083333333333,61.0,19.666666666666668,44572.44,34233.056666666664,20776.73,18.333333333333332,9.0
16853,4128.0,1,1,36,0.0,6.4,1,0,330000,7718.0,145596.0,8958.449999999999,2809.3633333333332,33.333333333333336,2.0,67129.48,69714.00333333334,42582.333333333336,39.333333333333336,46.0
2946,224735.0,0,1,51,0.0,12.4,9,1,173000,5247.31,22671.78,12460.266666666668,1010.6666666666666,30.666666666666668,10.666666666666666,62379.763333333336,52614.333333333336,44562.0,25.0,11.333333333333334
7911,1529.0,0,1,42,1.0,22.0,8,1,167000,2589.33,723485.0,8286.836666666666,4376.533333333334,30.0,3.6666666666666665,47412.12666666667,72608.33333333333,19453.333333333332,62.333333333333336,24.333333333333332
18940,12707.0,0,0,38,1.0,12.6,8,1,224000,24228.12,525687.2,5390.053333333333,2130.1466666666665,67.0,15.0,39389.363333333335,74489.56,30179.600000000002,23.0,17.333333333333332
9229,289882.0,0,1,44,1.0,14.4,1,1,429000,26172.65,365902.49006,79213.46833333334,1640.04,35.0,15.0,39085.53,34031.73333333333,60200.333333333336,81.33333333333333,2.3333333333333335
11740,8180.0,1,1,60,2.0,24.0,8,1,215000,1775.44,186604.66999999998,39924.329999999994,2006.0833333333333,39.333333333333336,50.0,134953.71333333335,491998.92333333334,6487.156666666667,73.33333333333333,18.333333333333332
9772,15675.0,0,1,33,1.0,10.4,9,1,100000,1123.12,708630.7,3684.2966666666666,9035.903333333334,55.666666666666664,13.0,120289.15666666666,71976.30666666667,17291.666666666668,36.333333333333336,18.0
15185,8487.0,0,1,34,1.0,2.8000000000000003,9,1,403000,4404.42,33174476.17,15573.519999999999,4020.3333333333335,3.0,7.333333333333333,85554.65666666666,25155.0,35202.666666666664,63.0,40.666666666666664
11342,17896.0,0,0,38,1.0,18.0,8,1,13000,3218.98,480039.4,6317.935,15430.433333333332,42.666666666666664,48.333333333333336,54333.27333333334,74113.5,36398.333333333336,31.333333333333332,3.6666666666666665
7919,1096.0,0,1,29,1.0,6.300000000000001,2,1,167000,12995.79,17901.15,16798.886666666665,6349.7,35.333333333333336,3.6666666666666665,64597.956666666665,153460.32666666666,120424.0,63.666666666666664,16.666666666666668
15370,13828.0,0,0,38,0.0,7.2,1,0,232000,225.62,2027682.0999999999,9793.676666666666,5816.966666666667,23.0,35.666666666666664,15104.37,47899.24,66877.33333333333,19.0,2.3333333333333335
9434,18930.0,0,0,58,0.0,22.8,3,1,461000,109173.25,102521.45,5056.37,3173.786666666667,23.0,11.333333333333334,59071.85,48216.333333333336,29424.333333333332,30.666666666666668,17.0
3703,6485.0,0,1,27,1.0,2.8000000000000003,1,0,150000,371.36,200243.15,23159.873333333333,3517.5,80.66666666666667,21.0,80556.67,69218.33333333333,79623.33333333333,77.0,10.666666666666666
7561,310558.0,0,1,66,0.0,46.0,4,1,494000,1835.72,162698.1,6184.666666666667,2815.0766666666664,7.666666666666667,15.666666666666666,85431.57333333333,169619.0,41342.666666666664,20.666666666666668,20.0
13914,7686.0,0,1,35,2.0,3.0,6,1,293000,4678.48,80905.89,21153.395,13258.75,35.333333333333336,14.0,172484.03,51248.0,39860.0,33.0,10.0
